phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7468381,https://sites.google.com/view/orange-forfaits-et-mobiles/accueil,http://www.phishtank.com/phish_detail.php?phish_id=7468381,2022-03-21T17:04:37+00:00,yes,2022-03-21T17:11:36+00:00,yes,Other
7468371,https://sparkasse-proton.de/proton/de/11771.htm,http://www.phishtank.com/phish_detail.php?phish_id=7468371,2022-03-21T16:30:10+00:00,yes,2022-03-21T17:43:14+00:00,yes,Other
7468370,https://sparkasse-proton.de/proton/,http://www.phishtank.com/phish_detail.php?phish_id=7468370,2022-03-21T16:30:09+00:00,yes,2022-03-21T17:43:14+00:00,yes,Other
7468363,https://mistly.co.uk/wp-admin/api.html,http://www.phishtank.com/phish_detail.php?phish_id=7468363,2022-03-21T16:25:18+00:00,yes,2022-03-21T17:43:14+00:00,yes,"Internal Revenue Service"
7468349,https://tutor.iqsademo.com/iweb/Orange/,http://www.phishtank.com/phish_detail.php?phish_id=7468349,2022-03-21T15:50:41+00:00,yes,2022-03-21T16:03:09+00:00,yes,Other
7468347,http://tutor.iqsademo.com/iweb/Orange/,http://www.phishtank.com/phish_detail.php?phish_id=7468347,2022-03-21T15:50:25+00:00,yes,2022-03-21T16:03:10+00:00,yes,Other
7468342,https://sunnylandingpages.com/usroutput/themeset1_2022-02-24-09-25-59/,http://www.phishtank.com/phish_detail.php?phish_id=7468342,2022-03-21T15:49:57+00:00,yes,2022-03-21T16:03:10+00:00,yes,Other
7468337,https://sunnylandingpages.com/usroutput/themeset1_2022-03-19-12-39-07/,http://www.phishtank.com/phish_detail.php?phish_id=7468337,2022-03-21T15:49:30+00:00,yes,2022-03-21T16:03:10+00:00,yes,Other
7468334,https://ishr.cm/694e46cd,http://www.phishtank.com/phish_detail.php?phish_id=7468334,2022-03-21T15:49:16+00:00,yes,2022-03-27T07:30:08+00:00,yes,Other
7468335,https://share.lamater.tech/,http://www.phishtank.com/phish_detail.php?phish_id=7468335,2022-03-21T15:49:16+00:00,yes,2022-03-27T07:30:03+00:00,yes,Other
7468332,https://sites.google.com/view/estomcasting/accueil?authuser=1,http://www.phishtank.com/phish_detail.php?phish_id=7468332,2022-03-21T15:48:47+00:00,yes,2022-03-21T16:03:10+00:00,yes,Other
7468320,http://sfxsdf.hyperphp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7468320,2022-03-21T15:41:12+00:00,yes,2022-03-21T15:51:39+00:00,yes,Other
7468316,https://sitebuilder159935.dynadot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7468316,2022-03-21T15:40:55+00:00,yes,2022-03-21T15:51:39+00:00,yes,Other
7468309,https://sitebuilder159370.dynadot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7468309,2022-03-21T15:39:57+00:00,yes,2022-03-21T15:51:40+00:00,yes,Other
7468301,https://vk.com/away.php?to=https%3A%2F%2Fartesvladshiola.com%2F.well-known%2Fpki-validation%2Fsondu%2Fkomuter&post=696668869_33&cc_key,http://www.phishtank.com/phish_detail.php?phish_id=7468301,2022-03-21T15:30:32+00:00,yes,2022-03-26T00:06:14+00:00,yes,"Internal Revenue Service"
7468259,https://storageapi.fleek.co/e14aae2f-11f6-4c36-be86-7e0d2190e489-bucket/auth/index.html?email=redacted@ionos.com,http://www.phishtank.com/phish_detail.php?phish_id=7468259,2022-03-21T14:31:25+00:00,yes,2022-03-21T14:41:37+00:00,yes,Other
7468256,https://agence-wordpress-bordeaux.com/wp-includes/certificates/main/web,http://www.phishtank.com/phish_detail.php?phish_id=7468256,2022-03-21T14:30:09+00:00,yes,2022-03-21T15:07:02+00:00,yes,Other
7468257,https://agence-wordpress-bordeaux.com:443/wp-includes/certificates/main/web/,http://www.phishtank.com/phish_detail.php?phish_id=7468257,2022-03-21T14:30:09+00:00,yes,2022-03-21T15:07:02+00:00,yes,Other
7468250,http://www.bancaporlnternetlnterbarnk.ww3lfg5g.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7468250,2022-03-21T14:21:40+00:00,yes,2022-03-21T14:23:00+00:00,yes,Other
7468218,https://bancaporlnternetlnterbarnk.tjjmhhub.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7468218,2022-03-21T13:56:03+00:00,yes,2022-03-21T14:06:07+00:00,yes,Other
7468173,https://lnkd.in/ee5yC9CA,http://www.phishtank.com/phish_detail.php?phish_id=7468173,2022-03-21T12:43:43+00:00,yes,2022-03-25T14:52:42+00:00,yes,"Internal Revenue Service"
7468117,https://www.1111365.net/,http://www.phishtank.com/phish_detail.php?phish_id=7468117,2022-03-21T11:34:32+00:00,yes,2022-03-25T08:12:08+00:00,yes,Other
7468115,https://1111365.net/,http://www.phishtank.com/phish_detail.php?phish_id=7468115,2022-03-21T11:32:03+00:00,yes,2022-03-25T08:12:02+00:00,yes,Other
7468106,https://brilliantjewelryshopapp.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7468106,2022-03-21T11:28:40+00:00,yes,2022-03-21T11:31:19+00:00,yes,Other
7468104,https://solidjewelryshopsallover.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7468104,2022-03-21T11:26:10+00:00,yes,2022-03-21T11:31:19+00:00,yes,Other
7468103,https://1111365.vip/,http://www.phishtank.com/phish_detail.php?phish_id=7468103,2022-03-21T11:24:31+00:00,yes,2022-03-25T08:11:15+00:00,yes,Other
7468101,https://www.1111365.vip/,http://www.phishtank.com/phish_detail.php?phish_id=7468101,2022-03-21T11:22:00+00:00,yes,2022-03-25T08:11:11+00:00,yes,Other
7468100,https://dangol-v2.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7468100,2022-03-21T11:21:11+00:00,yes,2022-04-26T06:32:50+00:00,yes,Other
7468098,https://www.1111365585547384.com/,http://www.phishtank.com/phish_detail.php?phish_id=7468098,2022-03-21T11:19:30+00:00,yes,2022-03-25T08:10:00+00:00,yes,Other
7468095,https://ohfi-innovationdepartment.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7468095,2022-03-21T11:13:39+00:00,yes,2022-03-25T08:13:59+00:00,yes,Other
7468093,https://innovation-evotik.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7468093,2022-03-21T11:11:09+00:00,yes,2022-03-25T08:13:41+00:00,yes,Other
7468090,https://www.11113653472398473.com/,http://www.phishtank.com/phish_detail.php?phish_id=7468090,2022-03-21T11:09:29+00:00,yes,2022-03-25T08:13:07+00:00,yes,Other
7468086,https://1111365585547384.com/,http://www.phishtank.com/phish_detail.php?phish_id=7468086,2022-03-21T11:07:02+00:00,yes,2022-03-25T08:12:47+00:00,yes,Other
7468074,https://hg5566dh.com/,http://www.phishtank.com/phish_detail.php?phish_id=7468074,2022-03-21T10:59:28+00:00,yes,2022-03-21T11:11:07+00:00,yes,Other
7468059,https://34839783344hg5566.com/,http://www.phishtank.com/phish_detail.php?phish_id=7468059,2022-03-21T10:49:31+00:00,yes,2022-03-21T11:11:07+00:00,yes,Other
7468058,https://34738543833hg5566.com/,http://www.phishtank.com/phish_detail.php?phish_id=7468058,2022-03-21T10:49:29+00:00,yes,2022-03-21T11:11:07+00:00,yes,Other
7468027,https://14703.trk.elasticemail.com/tracking/click?d=P52V3j5eg3c9kL6ZJGcm-5MglNFVsIAmI19i_WbLIExoJDFS19TTVs4etBZl7nCFH4y7RGrOjnuZA1pXYqOJS5IE42fbbz7etwOYCnSNEkZl5hHLE6kwLn9DfJs56abm3jPmuL-sYp56JvDFMlA3-xYQeXUfdDd6HOI3JwyCtQENZYkM6YKPPdgZPFxMOTLgJA2#YXJpLXBla2thLmhhbWVyaUB1bmlsLmNo,http://www.phishtank.com/phish_detail.php?phish_id=7468027,2022-03-21T10:32:51+00:00,yes,2022-03-21T11:11:07+00:00,yes,Other
7468005,https://www.kodwh889.top/,http://www.phishtank.com/phish_detail.php?phish_id=7468005,2022-03-21T10:24:27+00:00,yes,2022-03-25T20:30:13+00:00,yes,Other
7468002,https://www.mnbj550.top/,http://www.phishtank.com/phish_detail.php?phish_id=7468002,2022-03-21T10:21:57+00:00,yes,2022-03-25T20:29:38+00:00,yes,Other
7467999,https://onescanner.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7467999,2022-03-21T10:18:37+00:00,yes,2022-03-21T11:11:07+00:00,yes,Other
7467993,https://shamasic.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7467993,2022-03-21T10:16:08+00:00,yes,2022-03-21T11:11:08+00:00,yes,Other
7467988,https://hisoftsxwnf.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7467988,2022-03-21T10:13:38+00:00,yes,2022-03-21T11:11:08+00:00,yes,Other
7467985,https://www.cosgtradeex.com/,http://www.phishtank.com/phish_detail.php?phish_id=7467985,2022-03-21T10:11:57+00:00,yes,2022-03-25T20:27:50+00:00,yes,Other
7467982,https://kaharaerad.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7467982,2022-03-21T10:11:07+00:00,yes,2022-03-21T11:11:08+00:00,yes,Other
7467970,https://storageapi.fleek.co/738c6d14-2d90-4030-b540-99ee435dbdd0-bucket/a5668ab60ba02c39068406b15c36555536969b45871e0/e45973b06aa0d972247fc6971b57830fc85b4e/indesx.html#tapcomint@btinternet.com,http://www.phishtank.com/phish_detail.php?phish_id=7467970,2022-03-21T10:04:52+00:00,yes,2022-03-21T10:21:57+00:00,yes,Other
7467967,https://www.coinbaseacadex.com/,http://www.phishtank.com/phish_detail.php?phish_id=7467967,2022-03-21T10:01:59+00:00,yes,2022-03-25T20:31:32+00:00,yes,Other
7467947,https://lbcs.serviemvens.com/,http://www.phishtank.com/phish_detail.php?phish_id=7467947,2022-03-21T09:40:42+00:00,yes,2022-03-21T10:07:05+00:00,yes,Other
7467876,https://yespsourcing.com/wp-content/uploads/2021/10/image,http://www.phishtank.com/phish_detail.php?phish_id=7467876,2022-03-21T08:06:28+00:00,yes,2022-03-21T09:51:19+00:00,yes,Other
7467830,https://www.used-jaccs--jp-login1.workers.dev,http://www.phishtank.com/phish_detail.php?phish_id=7467830,2022-03-21T06:24:26+00:00,yes,2022-03-21T10:07:06+00:00,yes,Other
7467819,https://uxs8ti.csb.app/Cluefile.htm#webmaster@cuni.cz,http://www.phishtank.com/phish_detail.php?phish_id=7467819,2022-03-21T05:58:52+00:00,yes,2022-03-21T07:52:31+00:00,yes,Other
7467814,https://trytoshop.com/wp-admin/images/swiss/swiss/Swiss/,http://www.phishtank.com/phish_detail.php?phish_id=7467814,2022-03-21T05:37:30+00:00,yes,2022-03-21T05:41:38+00:00,yes,Other
7467811,https://uplineholdings.com/wp-includes/ID3/module.audio-video.asf.html,http://www.phishtank.com/phish_detail.php?phish_id=7467811,2022-03-21T05:36:56+00:00,yes,2022-03-21T10:07:06+00:00,yes,Other
7467777,https://shiny-sound-a24a.rcvrysrvce.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7467777,2022-03-21T02:30:30+00:00,yes,2022-03-21T02:42:33+00:00,yes,Facebook
7467776,http://zrwsx.rf.gd/remnzs.html,http://www.phishtank.com/phish_detail.php?phish_id=7467776,2022-03-21T02:29:50+00:00,yes,2022-03-21T02:32:01+00:00,yes,Facebook
7467745,https://namelessajaa.topijerami.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7467745,2022-03-21T00:54:10+00:00,yes,2022-03-21T01:11:20+00:00,yes,Facebook
7467744,http://appreter.rf.gd/azs.html,http://www.phishtank.com/phish_detail.php?phish_id=7467744,2022-03-21T00:53:33+00:00,yes,2022-03-21T01:11:20+00:00,yes,Facebook
7467707,http://www.cajaarequipa.com/,http://www.phishtank.com/phish_detail.php?phish_id=7467707,2022-03-20T23:28:49+00:00,yes,2022-03-20T23:32:56+00:00,yes,Other
7467622,https://linktr.ee/sbccglob,http://www.phishtank.com/phish_detail.php?phish_id=7467622,2022-03-20T16:20:54+00:00,yes,2022-03-20T16:32:42+00:00,yes,Other
7467575,https://agri-cole-fr-t-i.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7467575,2022-03-20T12:37:31+00:00,yes,2022-03-20T12:41:42+00:00,yes,Other
7467554,https://atisacool.com/stepid?U2FsdGVkX19QpqCVGV-kI8-rhZl08PkJT4txr4H_x4qxk5dC8CZr2Q2tqXTCsVXxgSszJo1XqdFxU_9rA6e-uw==,http://www.phishtank.com/phish_detail.php?phish_id=7467554,2022-03-20T12:00:45+00:00,yes,2022-03-20T12:41:42+00:00,yes,Other
7467523,https://igotinnovative.com/emlgoo/clients/apZdRa.php?verification#_,http://www.phishtank.com/phish_detail.php?phish_id=7467523,2022-03-20T07:22:00+00:00,yes,2022-03-20T11:42:35+00:00,yes,Other
7467394,http://paxful53.com/index/login,http://www.phishtank.com/phish_detail.php?phish_id=7467394,2022-03-20T01:11:55+00:00,yes,2022-03-20T01:22:05+00:00,yes,Other
7467393,http://paxful53.com,http://www.phishtank.com/phish_detail.php?phish_id=7467393,2022-03-20T01:11:54+00:00,yes,2022-03-27T09:35:48+00:00,yes,Other
7467378,https://docs.google.com/forms/d/e/1FAIpQLSeGNX2IRh_R_gtlspWO66pv4vKhT2OoBqMVJTVs4yqJj6vr7Q/viewform,http://www.phishtank.com/phish_detail.php?phish_id=7467378,2022-03-19T23:30:08+00:00,yes,2022-03-21T06:03:33+00:00,yes,Other
7467377,https://www.game-defiknidgoms.com/,http://www.phishtank.com/phish_detail.php?phish_id=7467377,2022-03-19T23:04:38+00:00,yes,2022-03-27T09:35:37+00:00,yes,Other
7467331,https://serv0spk.de/de/home/login-online-banking.html,http://www.phishtank.com/phish_detail.php?phish_id=7467331,2022-03-19T19:45:12+00:00,yes,2022-03-19T19:52:41+00:00,yes,Other
7467327,http://beautybydriphigh.com/wabet/,http://www.phishtank.com/phish_detail.php?phish_id=7467327,2022-03-19T19:45:07+00:00,yes,2022-03-19T21:52:25+00:00,yes,Other
7467328,https://beautybydriphigh.com/wabet/,http://www.phishtank.com/phish_detail.php?phish_id=7467328,2022-03-19T19:45:07+00:00,yes,2022-03-19T21:52:25+00:00,yes,Other
7467329,https://033spk-id-web.de/de/home/login-online-banking.html,http://www.phishtank.com/phish_detail.php?phish_id=7467329,2022-03-19T19:45:07+00:00,yes,2022-03-19T21:52:25+00:00,yes,Other
7467326,https://01-spk-idserv.de/de/home/login-online-banking.html,http://www.phishtank.com/phish_detail.php?phish_id=7467326,2022-03-19T19:45:06+00:00,yes,2022-03-19T21:52:25+00:00,yes,Other
7467325,https://005spk-id-online.de/de/home/login-online-banking.html,http://www.phishtank.com/phish_detail.php?phish_id=7467325,2022-03-19T19:45:05+00:00,yes,2022-03-19T21:52:25+00:00,yes,Other
7467270,https://sites.google.com/view/regionphfrancecentrerelations/accueil,http://www.phishtank.com/phish_detail.php?phish_id=7467270,2022-03-19T14:37:35+00:00,yes,2022-03-19T16:06:13+00:00,yes,Other
7467268,https://sitebuilder159651.dynadot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7467268,2022-03-19T14:32:54+00:00,yes,2022-03-19T16:06:13+00:00,yes,Orange
7467079,http://banbifemprsas.com/,http://www.phishtank.com/phish_detail.php?phish_id=7467079,2022-03-19T00:26:01+00:00,yes,2022-03-19T00:41:43+00:00,yes,Other
7467023,http://caixaregularize.blogspot.com,http://www.phishtank.com/phish_detail.php?phish_id=7467023,2022-03-18T20:14:03+00:00,yes,2022-03-18T20:42:58+00:00,yes,Caixa
7467024,https://caixaregularize.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7467024,2022-03-18T20:14:03+00:00,yes,2022-03-18T20:42:58+00:00,yes,Caixa
7467019,"https://vk.com/away.php?to=https://rdx-usaprofilefederal.com?key=ZZA21,email=email@email.com&post=39704_1&cc_key",http://www.phishtank.com/phish_detail.php?phish_id=7467019,2022-03-18T19:54:09+00:00,yes,2022-03-18T20:42:58+00:00,yes,"Internal Revenue Service"
7467007,https://lnkd.in/eAsRgdqG,http://www.phishtank.com/phish_detail.php?phish_id=7467007,2022-03-18T19:01:24+00:00,yes,2022-03-18T20:23:50+00:00,yes,"Internal Revenue Service"
7467003,https://lnkd.in/eWs7fgTw,http://www.phishtank.com/phish_detail.php?phish_id=7467003,2022-03-18T18:59:25+00:00,yes,2022-03-18T19:11:31+00:00,yes,"Internal Revenue Service"
7467001,https://www.games-defikindgoms.com/,http://www.phishtank.com/phish_detail.php?phish_id=7467001,2022-03-18T18:59:14+00:00,yes,2022-03-27T09:38:44+00:00,yes,Other
7466999,https://cromexa.com/wp-content/languages/themes/hokee/costumer/?paarmhzo-go04096407idfb,http://www.phishtank.com/phish_detail.php?phish_id=7466999,2022-03-18T18:57:42+00:00,yes,2022-03-18T19:11:31+00:00,yes,"Internal Revenue Service"
7466986,https://cromexa.com/wp-content/languages/themes/hokee/costumer/?reegrjjs-soap95847881as,http://www.phishtank.com/phish_detail.php?phish_id=7466986,2022-03-18T17:56:17+00:00,yes,2022-03-18T20:23:50+00:00,yes,"Internal Revenue Service"
7466952,https://formez-vous.eligibilite-web.com/index.php?p=cd&t=152579_FV03KK4&s=7fe0b44f61084377a38600be42c450bf1bfb5,http://www.phishtank.com/phish_detail.php?phish_id=7466952,2022-03-18T16:28:35+00:00,yes,2022-03-18T20:42:59+00:00,yes,Other
7466948,"https://coradecora.com.br/o#charles.oneill@atlant=  icunionbank.com",http://www.phishtank.com/phish_detail.php?phish_id=7466948,2022-03-18T16:22:38+00:00,yes,2022-03-18T20:42:59+00:00,yes,Other
7466922,https://sites.google.com/view/gmxupdate/home,http://www.phishtank.com/phish_detail.php?phish_id=7466922,2022-03-18T15:28:07+00:00,yes,2022-03-18T16:32:13+00:00,yes,Other
7466918,http://nah.uy/qzAdbp,http://www.phishtank.com/phish_detail.php?phish_id=7466918,2022-03-18T15:19:51+00:00,yes,2022-03-18T16:32:13+00:00,yes,"Internal Revenue Service"
7466915,https://al9ehi.axshare.com/,http://www.phishtank.com/phish_detail.php?phish_id=7466915,2022-03-18T15:17:38+00:00,yes,2022-03-18T16:32:13+00:00,yes,Other
7466904,https://cromexa.com/wp-content/languages/themes/hokee/costumer/?gapdlhkz-soap63673083as,http://www.phishtank.com/phish_detail.php?phish_id=7466904,2022-03-18T15:07:48+00:00,yes,2022-03-18T15:11:21+00:00,yes,"Internal Revenue Service"
7466894,https://cromexa.com/wp-content/languages/themes/hokee/costumer/?hmtakxce-soap78187181as,http://www.phishtank.com/phish_detail.php?phish_id=7466894,2022-03-18T15:01:41+00:00,yes,2022-03-18T15:11:21+00:00,yes,"Internal Revenue Service"
7466893,https://www.itauseguranca.com/,http://www.phishtank.com/phish_detail.php?phish_id=7466893,2022-03-18T15:01:34+00:00,yes,2022-03-25T22:22:29+00:00,yes,Other
7466771,https://cintasejatidrink.com/js/?ID=31bd21fc8a4622fe9ebf59bd12a1ac3e=A5SS395023945,http://www.phishtank.com/phish_detail.php?phish_id=7466771,2022-03-18T12:38:18+00:00,yes,2022-03-18T12:52:40+00:00,yes,Other
7466770,https://cintasejatidrink.com/js?ID=31bd21fc8a4622fe9ebf59bd12a1ac3e=A5SS395023945,http://www.phishtank.com/phish_detail.php?phish_id=7466770,2022-03-18T12:38:17+00:00,yes,2022-03-18T12:52:40+00:00,yes,Other
7466765,http://nah.uy/VImylN,http://www.phishtank.com/phish_detail.php?phish_id=7466765,2022-03-18T12:21:50+00:00,yes,2022-03-18T12:31:57+00:00,yes,"Internal Revenue Service"
7466764,https://www.fenfa2.com/copy/?MTE1,http://www.phishtank.com/phish_detail.php?phish_id=7466764,2022-03-18T12:19:38+00:00,yes,2022-04-14T06:32:06+00:00,yes,Other
7466763,https://user-security.net/,http://www.phishtank.com/phish_detail.php?phish_id=7466763,2022-03-18T12:10:32+00:00,yes,2022-03-18T16:32:13+00:00,yes,Other
7466760,https://lnkd.in/drxKR5Pj,http://www.phishtank.com/phish_detail.php?phish_id=7466760,2022-03-18T12:09:03+00:00,yes,2022-03-18T12:12:36+00:00,yes,"Internal Revenue Service"
7466750,http://indigoswap.io/liquidity,http://www.phishtank.com/phish_detail.php?phish_id=7466750,2022-03-18T11:57:16+00:00,yes,2022-03-18T12:06:19+00:00,yes,Other
7466705,https://igotinnovative.com/emlgoo/clients/1UHFkC.php?verification#_,http://www.phishtank.com/phish_detail.php?phish_id=7466705,2022-03-18T10:14:47+00:00,yes,2022-03-18T16:32:14+00:00,yes,Other
7466703,https://forms.monday.com/forms/5ed641e5cabd481304386f35b9120276?r=use1,http://www.phishtank.com/phish_detail.php?phish_id=7466703,2022-03-18T10:14:44+00:00,yes,2022-03-18T16:32:14+00:00,yes,Other
7466702,http://trackgroups.unaux.com/ebay-klanzeigen/,http://www.phishtank.com/phish_detail.php?phish_id=7466702,2022-03-18T10:14:39+00:00,yes,2022-03-18T16:32:14+00:00,yes,"eBay, Inc."
7466692,https://fidelitybank-ng.online,http://www.phishtank.com/phish_detail.php?phish_id=7466692,2022-03-18T09:46:35+00:00,yes,2022-03-26T23:52:38+00:00,yes,Other
7466691,http://ftx666888123ftxapp.com/index/index/home,http://www.phishtank.com/phish_detail.php?phish_id=7466691,2022-03-18T09:45:39+00:00,yes,2022-03-18T09:51:32+00:00,yes,Other
7466690,http://ftx666888123ftxapp.com,http://www.phishtank.com/phish_detail.php?phish_id=7466690,2022-03-18T09:45:38+00:00,yes,2022-04-11T01:12:52+00:00,yes,Other
7466675,https://kavie.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7466675,2022-03-18T09:11:18+00:00,yes,2022-03-18T09:22:53+00:00,yes,Other
7466670,http://ftx012.com/index/index/home,http://www.phishtank.com/phish_detail.php?phish_id=7466670,2022-03-18T09:02:27+00:00,yes,2022-03-18T09:12:31+00:00,yes,Other
7466669,http://ftx012.com,http://www.phishtank.com/phish_detail.php?phish_id=7466669,2022-03-18T09:02:26+00:00,yes,2022-03-31T20:11:04+00:00,yes,Other
7466665,https://wallet-authentication-protocol.web.app/#,http://www.phishtank.com/phish_detail.php?phish_id=7466665,2022-03-18T08:56:34+00:00,yes,2022-03-18T09:02:51+00:00,yes,Other
7466657,https://piscinaveronza.com/geta,http://www.phishtank.com/phish_detail.php?phish_id=7466657,2022-03-18T08:53:42+00:00,yes,2022-03-18T09:22:53+00:00,yes,Other
7466640,https://dokument-ua.com/css/?ID=514252e1db7093dec4480fc9767f2c08%3Dl655l564564l,http://www.phishtank.com/phish_detail.php?phish_id=7466640,2022-03-18T08:22:00+00:00,yes,2022-03-18T08:32:08+00:00,yes,Other
7466631,https://www.ftx-signup.pro/,http://www.phishtank.com/phish_detail.php?phish_id=7466631,2022-03-18T08:07:56+00:00,yes,2022-03-18T08:12:18+00:00,yes,Other
7466630,http://ftx-signup.pro,http://www.phishtank.com/phish_detail.php?phish_id=7466630,2022-03-18T08:07:53+00:00,yes,2022-03-18T16:32:14+00:00,yes,Other
7466628,https://www.ftx-pro-register.pro/,http://www.phishtank.com/phish_detail.php?phish_id=7466628,2022-03-18T07:53:00+00:00,yes,2022-03-18T08:04:08+00:00,yes,Other
7466627,http://ftx-pro-register.pro,http://www.phishtank.com/phish_detail.php?phish_id=7466627,2022-03-18T07:52:57+00:00,yes,2022-03-18T16:32:14+00:00,yes,Other
7466604,http://www.google.com/url?q=http%3A%2F%2Fcanarytokens.com%2Farticles%2Fterms%2Fimages%2F6273376tgy8lrrnek9ai08a01%2Fredirect.html&amp;sa=D&amp;sntz=1&amp;usg=AOvVaw20yd4Y6H3K2osTQZlU8PMD,http://www.phishtank.com/phish_detail.php?phish_id=7466604,2022-03-18T05:40:09+00:00,yes,2022-04-19T08:10:04+00:00,yes,"JPMorgan Chase and Co."
7466598,https://template.asiantechnicon.com/wp-admin/wins/auth.sso.biglobe.ne.jp3/W/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7466598,2022-03-18T05:22:01+00:00,yes,2022-03-18T05:31:48+00:00,yes,Other
7466545,https://theinvestorsclub.in/lm,http://www.phishtank.com/phish_detail.php?phish_id=7466545,2022-03-18T03:14:39+00:00,yes,2022-03-18T16:32:14+00:00,yes,Other
7466546,https://theinvestorsclub.in/lm/,http://www.phishtank.com/phish_detail.php?phish_id=7466546,2022-03-18T03:14:39+00:00,yes,2022-03-18T16:32:14+00:00,yes,Other
7466523,https://www.creditoon.com.br/index.php/mercantil-fgts/,http://www.phishtank.com/phish_detail.php?phish_id=7466523,2022-03-18T02:46:28+00:00,yes,2022-03-29T16:21:43+00:00,yes,Other
7466522,http://meufgts.app.br/,http://www.phishtank.com/phish_detail.php?phish_id=7466522,2022-03-18T02:46:27+00:00,yes,2022-03-22T23:41:47+00:00,yes,Other
7466467,https://www.pocoyo.com/juegos-ninos/habilidad,http://www.phishtank.com/phish_detail.php?phish_id=7466467,2022-03-17T23:31:53+00:00,yes,2022-04-14T02:21:52+00:00,yes,Other
7466391,https://www.redmunicipal.co/formulario/indexbn.html,http://www.phishtank.com/phish_detail.php?phish_id=7466391,2022-03-17T20:58:10+00:00,yes,2022-03-30T08:32:00+00:00,yes,Other
7466354,http://nah.uy/vWzSNU,http://www.phishtank.com/phish_detail.php?phish_id=7466354,2022-03-17T19:25:49+00:00,yes,2022-03-30T08:41:34+00:00,yes,"Internal Revenue Service"
7466310,https://www.att-promotions.com/shop/v1/?vn=ctv-tfnlinkbot-pc4-cos-usr-bdl2-alt-wrl-wrle-cc1-cic-cf4-dpf&chatmessage=false&slidechat=false,http://www.phishtank.com/phish_detail.php?phish_id=7466310,2022-03-17T17:54:22+00:00,yes,2022-03-18T16:22:55+00:00,yes,Other
7466300,https://moveislojinha-app.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7466300,2022-03-17T17:42:12+00:00,yes,2022-04-11T01:03:18+00:00,yes,Other
7466291,https://lnkd.in/eCymrZgu,http://www.phishtank.com/phish_detail.php?phish_id=7466291,2022-03-17T17:32:12+00:00,yes,2022-03-17T17:42:59+00:00,yes,"Internal Revenue Service"
7466242,https://bcdc1cde.sibforms.com/serve/MUIEAFUB0tyhHTEbEG1s7zIyBsu58_UIZ9MEKvkV7zhFcXt--GkI-HZt8G1mmjUTuaT7N6UWulIXHZQfuTbrjs-XzbjLnqsDNFZxumzaeKvaer7HPrdFnNo1vf0rOByMs1INhyXldfu91sNFWGw2RctLGTnnPOIEAjBkJFw2kCWhWLSH5AbvqmdXU8EgzYurBa_DhUAU7jb3L5Ey,http://www.phishtank.com/phish_detail.php?phish_id=7466242,2022-03-17T15:20:11+00:00,yes,2022-03-17T16:51:41+00:00,yes,Other
7466185,https://www.redmunicipal.co/,http://www.phishtank.com/phish_detail.php?phish_id=7466185,2022-03-17T14:23:55+00:00,yes,2022-04-06T07:41:50+00:00,yes,Other
7466128,http://metamask.ms,http://www.phishtank.com/phish_detail.php?phish_id=7466128,2022-03-17T13:09:36+00:00,yes,2022-03-17T13:12:42+00:00,yes,Other
7466124,https://lnkd.in/dkng9_K3,http://www.phishtank.com/phish_detail.php?phish_id=7466124,2022-03-17T13:00:26+00:00,yes,2022-03-17T13:22:30+00:00,yes,"Internal Revenue Service"
7466106,https://006spk-id-web.de/de/home/login-online-banking.html,http://www.phishtank.com/phish_detail.php?phish_id=7466106,2022-03-17T12:30:08+00:00,yes,2022-03-17T13:22:30+00:00,yes,Other
7466102,"https://vk.com/away.php?to=https://rdx-irsusagov.com?key=M9Raw,email=nathanheinicke@icloud.com&post=22259_1&cc_key",http://www.phishtank.com/phish_detail.php?phish_id=7466102,2022-03-17T12:20:03+00:00,yes,2022-03-17T13:22:30+00:00,yes,"Internal Revenue Service"
7466041,https://soufritont.blogspot.com/?m=0,http://www.phishtank.com/phish_detail.php?phish_id=7466041,2022-03-17T09:20:41+00:00,yes,2022-03-17T09:32:23+00:00,yes,Other
