qty_dot_url,qty_hyphen_url,length_url,qty_at_url,phishing
1,0,27,0,0
2,0,21,0,0
2,0,126,0,0
2,0,16,0,0
2,0,70,0,1
4,0,53,0,1
2,1,21,0,0
2,0,14,0,0
3,0,48,0,1
6,0,116,0,1
3,0,35,0,1
2,0,15,0,0
2,0,51,0,1
2,0,9,0,0
3,0,63,0,1
2,1,63,0,1
2,0,18,0,0
3,0,57,0,1
1,0,29,0,1
2,0,24,0,1
2,0,14,0,0
2,1,15,0,0
3,0,37,0,1
4,1,62,0,1
2,0,31,0,0
2,0,70,0,1
2,0,16,0,0
3,0,129,0,1
2,0,17,0,0
1,0,57,0,1
2,0,120,0,1
3,2,133,0,1
1,1,13,0,1
2,0,23,0,0
5,1,98,1,1
3,1,25,0,1
2,0,11,0,0
2,0,13,0,0
2,0,27,0,1
2,1,27,0,0
5,11,640,0,1
4,5,216,0,1
2,0,21,0,0
2,0,16,0,0
1,0,20,0,0
4,0,32,0,0
1,0,14,0,0
2,0,31,0,0
3,0,15,0,0
1,1,42,0,1
5,0,66,1,1
1,1,39,0,0
2,0,23,0,0
1,0,60,0,1
2,1,32,0,1
4,0,77,0,0
2,0,16,0,0
3,0,220,1,1
2,0,16,0,0
2,0,35,0,0
3,12,390,0,1
3,3,42,0,1
1,1,13,0,1
1,1,71,0,1
1,0,39,0,1
1,0,7,0,1
1,0,14,0,1
3,0,28,0,0
2,1,64,0,1
3,1,37,0,1
1,0,17,0,1
2,0,27,0,1
7,1,268,0,1
1,0,16,0,0
3,1,58,0,1
2,7,73,0,0
2,0,21,0,0
2,0,14,0,0
2,2,21,0,0
2,0,25,0,0
1,0,20,0,0
2,0,14,0,1
1,0,48,0,1
7,3,112,0,1
2,9,99,0,0
2,0,15,0,0
2,0,11,0,0
2,0,13,0,0
1,0,20,0,1
3,0,15,0,0
2,0,15,0,1
1,0,11,0,0
2,0,23,0,1
1,1,63,0,1
2,1,16,0,0
1,0,13,0,0
1,1,78,0,1
2,0,35,0,1
1,0,32,0,1
2,1,165,0,1
1,0,10,0,0
1,0,6,0,0
4,0,40,0,0
2,0,25,0,0
7,1,323,0,1
2,0,11,0,0
2,1,18,0,1
2,0,13,0,0
2,7,80,0,0
1,1,13,0,0
2,0,12,0,0
1,0,61,0,1
1,0,16,0,0
3,0,32,0,0
2,0,18,0,0
1,1,23,0,1
2,0,14,0,0
2,1,16,0,0
3,0,20,0,0
2,0,18,0,0
2,0,48,0,1
1,0,33,0,1
6,3,355,0,1
3,0,39,0,1
1,0,57,0,1
2,0,12,0,0
2,0,12,0,0
2,0,12,0,0
2,0,18,0,0
4,0,48,0,1
2,0,42,0,1
3,0,44,0,1
3,0,32,0,1
1,0,11,0,0
3,0,28,0,0
3,0,48,0,1
2,0,21,0,0
3,1,82,0,1
3,0,18,0,0
3,0,41,0,0
4,1,86,1,1
2,0,35,0,1
2,1,107,0,1
3,3,77,0,1
1,0,17,0,0
2,0,17,0,0
4,0,34,0,0
3,0,18,0,0
2,0,36,0,1
2,0,25,0,1
2,0,187,0,1
2,0,14,0,0
3,0,39,0,1
2,0,21,0,0
2,0,14,0,0
1,0,13,0,0
1,0,19,0,0
4,0,25,0,0
4,1,174,1,1
2,2,33,0,0
1,0,20,0,1
2,1,27,0,1
2,0,28,0,0
2,0,468,43,1
1,0,99,0,1
2,0,23,0,0
2,0,15,0,0
2,0,12,0,0
2,0,12,0,0
2,0,19,0,0
3,1,117,1,1
2,0,38,0,1
1,0,16,0,1
1,0,28,0,1
2,0,25,0,0
3,0,16,0,0
4,0,21,0,0
1,2,99,0,1
3,0,22,0,1
2,0,18,0,0
2,0,24,0,0
2,0,20,0,0
3,0,32,0,0
2,0,41,0,1
1,0,12,0,0
2,0,229,0,1
1,0,12,0,0
3,0,13,0,0
2,0,21,0,1
1,12,96,0,0
3,0,55,0,0
2,0,25,0,0
14,1,515,0,1
2,0,19,0,0
2,2,36,0,0
3,0,79,0,1
2,0,17,0,0
1,0,14,0,0
3,0,80,0,1
2,1,93,0,1
5,1,62,0,1
1,0,21,0,1
2,0,52,0,1
1,0,14,0,0
2,0,9,0,0
2,0,238,0,1
3,0,34,0,1
2,1,67,0,1
1,0,27,0,1
3,1,49,0,1
2,0,48,0,1
1,0,14,0,0
2,0,42,0,1
2,0,15,0,0
2,0,18,0,0
2,0,30,0,1
1,0,17,0,0
3,0,59,0,1
3,0,50,0,1
2,0,67,0,0
2,5,43,0,1
3,0,23,0,0
3,1,54,0,1
16,2,283,1,1
2,0,29,0,0
2,1,120,0,1
2,0,44,0,1
4,0,23,0,0
2,0,12,0,0
2,1,57,0,0
2,0,13,0,0
3,0,21,0,0
1,0,28,0,1
2,0,12,0,0
1,0,13,0,1
1,0,12,0,0
1,0,21,0,0
1,0,18,0,1
2,0,16,0,0
2,0,14,0,0
2,0,24,0,0
1,0,8,0,0
1,0,48,0,1
2,0,20,0,0
3,0,47,0,1
3,0,51,0,1
2,0,18,0,0
2,1,63,0,1
3,0,40,0,0
6,3,104,1,1
1,0,75,0,1
1,1,25,0,1
7,1,192,0,1
2,0,15,0,0
2,0,29,0,0
7,0,70,0,1
2,0,38,0,1
1,0,22,0,0
2,0,20,0,0
2,0,51,0,1
2,1,99,0,1
2,0,25,0,0
2,2,21,0,0
2,1,23,0,0
3,1,44,0,1
3,0,21,0,0
3,0,50,0,1
2,0,45,0,0
2,0,27,0,0
3,0,69,0,0
1,0,14,0,0
2,1,62,0,1
2,1,34,0,1
4,2,77,1,1
2,1,32,0,1
2,0,22,0,0
2,0,69,0,1
5,5,107,0,1
1,0,26,0,1
1,5,52,0,1
3,0,30,0,0
4,2,58,1,1
1,0,20,0,0
2,1,97,1,1
2,1,19,0,0
2,0,29,0,1
2,0,16,0,0
5,0,86,0,1
1,1,58,0,1
2,0,46,0,1
3,0,38,0,1
2,0,24,0,0
2,2,42,0,0
2,0,43,0,1
1,0,31,0,1
2,0,45,0,0
3,0,210,0,1
2,0,20,0,0
1,0,10,0,0
1,0,11,0,1
1,1,17,0,0
3,0,29,0,1
1,0,13,0,0
4,0,24,0,0
2,0,20,0,0
3,1,25,0,0
3,0,59,0,1
2,0,17,0,0
1,1,20,0,1
3,0,35,0,1
1,0,11,0,0
2,0,11,0,0
2,0,17,0,0
1,1,38,0,1
2,1,72,0,1
3,0,129,0,1
3,0,53,0,1
1,1,72,0,1
2,0,25,0,0
1,0,32,0,1
2,1,38,0,1
1,0,28,0,1
4,0,111,0,1
2,0,17,0,0
2,0,19,0,0
1,0,15,0,1
2,0,19,0,0
2,0,21,0,0
1,0,25,0,1
1,0,35,0,0
4,0,69,0,1
3,0,27,0,0
1,0,20,0,1
2,0,11,0,0
3,0,37,0,1
4,0,17,0,0
2,0,15,0,0
1,0,18,0,0
2,0,16,0,0
9,1,222,0,1
2,0,50,0,0
2,0,18,0,0
2,0,33,0,1
2,0,42,0,1
2,0,37,0,1
2,0,170,14,1
1,0,16,0,0
3,0,51,0,1
3,8,97,0,0
4,0,21,0,0
1,0,59,0,1
2,1,39,0,1
2,0,48,0,0
2,1,83,0,1
3,0,54,0,1
1,1,13,0,1
2,0,15,0,0
2,0,30,0,0
2,0,77,0,0
2,0,71,0,1
3,0,62,0,1
1,0,11,0,0
3,0,45,0,1
3,0,41,0,0
1,1,23,0,1
1,0,69,0,1
2,0,59,0,1
3,0,55,0,1
2,2,54,0,0
3,0,68,0,1
4,1,104,0,1
1,0,7,0,0
1,0,13,0,0
2,1,102,0,1
1,0,136,0,1
2,1,107,0,1
2,0,38,0,1
1,1,41,0,1
1,0,15,0,0
1,0,14,0,0
1,3,46,0,1
1,2,27,0,1
2,1,237,0,1
2,0,38,0,1
2,0,27,0,1
4,0,91,0,1
1,0,43,0,1
1,0,16,0,0
1,0,12,0,0
3,0,37,0,1
4,0,20,0,0
2,0,40,0,1
1,0,61,0,1
1,0,75,0,1
3,0,27,0,0
1,1,15,0,1
1,1,28,0,1
4,0,62,0,1
2,0,19,0,0
2,0,19,0,0
3,0,18,0,0
4,2,140,1,1
2,1,19,0,0
2,0,18,0,0
3,0,93,0,1
1,0,33,0,1
1,0,9,0,0
2,0,16,0,0
2,0,70,0,1
1,0,7,0,0
2,0,18,0,0
2,0,20,0,0
1,0,32,0,1
2,0,20,0,0
2,0,29,0,0
2,0,14,0,0
2,0,38,0,1
3,0,48,0,1
2,0,24,0,0
2,0,36,0,0
2,1,62,0,1
1,0,9,0,0
3,0,47,0,1
1,0,10,0,0
2,0,18,0,1
3,0,30,0,1
3,4,74,0,1
1,1,26,0,1
3,1,55,0,1
1,0,22,0,0
2,0,21,0,0
2,0,26,0,0
3,0,26,0,1
2,0,17,0,0
3,0,29,0,0
2,0,22,0,0
2,0,47,0,1
2,0,45,0,1
2,0,20,0,0
3,0,21,0,0
2,0,46,0,1
2,1,58,0,1
2,0,192,0,1
1,0,16,0,1
2,0,21,0,0
1,0,27,0,1
2,0,45,0,1
3,5,53,0,1
3,0,18,0,0
2,0,12,0,0
4,0,21,0,0
5,1,59,0,1
2,1,15,0,0
1,0,9,0,0
10,1,72,0,1
2,0,16,0,0
3,0,17,0,0
8,1,178,1,1
3,1,87,0,1
2,0,45,0,1
4,0,50,0,1
1,1,37,0,1
3,0,200,1,1
2,0,20,0,0
2,0,40,0,0
3,0,43,0,0
2,0,52,0,1
2,5,61,0,1
4,11,89,0,0
1,0,63,0,1
2,0,56,0,1
4,0,34,0,1
4,1,128,1,1
2,0,17,0,1
1,0,11,0,0
2,0,21,0,1
2,0,15,0,0
3,1,24,0,1
2,1,33,0,1
1,0,11,0,0
2,0,13,0,0
16,2,304,1,1
2,0,49,0,1
3,1,29,0,0
2,0,45,0,1
2,1,76,0,1
2,0,55,0,1
1,0,18,0,0
1,1,78,0,1
2,0,26,0,1
3,0,18,0,0
2,1,78,0,1
1,1,45,0,1
1,4,69,0,1
2,0,11,0,0
3,0,15,0,0
2,0,15,0,0
3,0,14,0,0
3,1,70,0,1
1,0,7,0,0
2,0,40,0,1
2,2,75,0,1
2,1,32,0,1
2,0,78,0,1
2,0,14,0,0
2,0,39,0,0
3,1,34,0,1
1,0,41,0,1
3,2,48,0,0
1,1,64,0,1
2,0,34,0,0
1,0,11,0,1
2,0,24,0,0
2,10,107,0,0
3,0,54,0,1
1,0,26,0,1
2,0,57,0,0
2,0,57,0,1
1,1,19,0,1
2,0,21,0,0
2,1,25,0,0
2,0,15,0,0
2,0,30,0,0
1,1,16,0,1
2,0,19,0,0
1,0,13,0,1
2,0,13,0,0
3,0,15,0,0
2,0,30,0,0
1,0,11,0,1
3,1,99,1,1
1,0,30,0,0
2,1,19,0,0
7,0,139,0,1
2,0,14,0,0
3,6,72,0,1
1,0,21,0,0
1,1,23,0,1
2,0,16,0,0
2,0,17,0,0
2,0,20,0,0
2,0,10,0,0
2,0,17,0,0
2,0,23,0,0
3,0,40,0,1
2,0,16,0,0
3,0,24,0,0
1,0,14,0,0
3,0,39,0,1
2,0,51,0,1
1,1,15,0,0
2,0,13,0,0
2,0,27,0,0
1,0,12,0,1
1,0,11,0,0
2,0,14,0,0
2,0,17,0,0
2,0,12,0,0
5,0,60,0,1
2,0,106,0,1
2,1,78,0,1
2,2,34,0,1
2,0,41,0,1
2,0,14,0,0
2,0,27,0,1
2,3,146,0,1
2,0,48,0,1
1,0,13,0,0
3,0,41,0,1
2,0,39,0,0
2,0,15,0,0
1,0,9,0,0
2,0,59,0,1
2,0,26,0,0
2,0,37,0,1
3,0,25,0,0
3,0,15,0,0
2,0,16,0,1
2,0,40,0,1
2,0,23,0,0
2,0,17,0,0
2,0,34,0,0
8,1,175,0,1
2,0,23,0,0
2,0,20,0,0
1,0,25,0,1
2,0,20,0,0
2,0,15,0,0
2,0,25,0,0
2,0,61,0,1
1,0,11,0,1
3,0,49,0,1
4,0,19,0,0
4,0,19,0,0
2,0,27,0,1
2,0,13,0,0
2,0,11,0,0
1,0,44,0,1
2,0,15,0,0
2,0,17,0,0
1,0,17,0,0
2,0,24,0,0
1,0,17,0,0
2,0,41,0,1
2,1,73,0,1
2,0,41,0,1
2,0,38,0,1
2,1,46,0,1
1,0,63,0,1
2,0,17,0,0
2,5,110,0,1
5,0,60,0,1
2,0,22,0,0
2,0,14,0,0
1,0,14,0,0
1,0,15,0,0
2,1,135,0,1
2,0,70,0,1
1,0,14,0,1
2,1,17,0,0
3,0,32,0,0
1,0,11,0,1
2,0,31,0,0
2,0,30,0,0
2,0,46,0,0
3,0,40,0,1
2,0,28,0,0
2,0,19,0,0
1,0,22,0,0
1,1,74,0,1
2,0,213,0,1
1,0,12,0,0
2,0,14,0,0
3,0,74,0,1
3,0,242,0,1
3,1,65,1,1
2,1,21,0,0
2,3,143,0,1
1,0,50,0,1
2,0,17,0,0
4,0,22,0,0
2,1,78,0,1
3,0,15,0,0
3,0,18,0,0
1,0,12,0,0
2,0,49,0,1
1,0,51,0,1
3,0,61,0,1
1,0,10,0,0
2,0,9,0,0
2,0,25,0,0
2,0,31,0,1
2,1,46,0,0
5,0,62,0,1
1,1,51,0,1
4,0,74,0,1
2,0,28,0,1
2,6,94,0,0
2,0,17,0,0
2,0,38,0,1
3,0,44,1,1
2,1,19,0,0
2,8,104,0,0
2,0,12,0,0
2,0,14,0,0
1,0,11,0,0
2,0,19,0,0
1,0,29,0,1
2,0,14,0,0
2,2,26,0,0
2,0,13,0,0
2,0,43,0,1
1,0,10,0,0
2,0,19,0,0
3,1,63,0,0
1,0,23,0,1
2,0,18,0,0
2,0,15,0,0
3,0,45,0,1
3,1,51,0,1
2,2,47,0,1
1,0,9,0,0
2,0,14,0,0
12,0,183,0,1
2,0,10,0,0
2,0,27,0,1
2,0,35,0,0
2,0,12,0,0
2,1,36,0,1
3,0,26,0,1
2,0,20,0,0
2,0,26,0,0
4,0,21,0,0
2,0,14,0,0
1,0,38,0,1
2,0,25,0,0
2,0,32,0,1
2,0,25,0,0
3,0,63,0,1
3,0,49,0,0
1,0,30,0,1
4,0,21,0,0
1,0,26,0,1
3,2,47,0,1
1,0,19,0,0
11,0,238,1,1
3,1,55,0,1
3,0,62,0,1
4,0,66,0,1
7,1,160,1,1
2,0,45,0,0
1,0,15,0,0
4,0,29,0,1
3,0,31,0,1
2,1,64,0,1
2,0,21,0,0
2,0,27,0,0
1,1,111,0,1
2,0,51,0,1
2,0,15,0,0
3,0,28,0,1
3,0,16,0,0
2,0,23,0,0
2,0,68,0,1
2,0,31,0,1
2,0,21,0,0
2,4,42,0,1
2,0,18,0,0
1,1,25,0,1
2,0,21,0,0
2,0,11,0,0
3,1,162,0,1
2,0,18,0,0
3,0,49,0,1
4,0,23,0,0
1,0,42,0,1
4,1,51,0,1
1,0,14,0,0
1,0,16,0,0
1,0,24,0,0
3,0,36,0,0
2,0,37,0,1
14,1,324,1,1
1,0,37,0,1
2,0,66,0,1
2,0,67,0,1
2,0,24,0,0
1,2,43,0,1
14,1,330,1,1
2,0,39,0,1
4,1,146,0,1
3,0,21,0,0
1,0,11,0,0
1,0,15,0,0
2,0,46,0,0
2,0,13,0,0
1,0,15,0,0
1,0,67,0,1
2,0,20,0,0
2,0,16,0,0
1,0,10,0,0
1,0,40,0,1
1,0,14,0,0
1,0,22,0,0
1,1,65,0,1
2,2,53,0,0
1,0,19,0,0
2,0,18,0,0
3,1,33,0,1
3,0,28,0,0
1,0,22,0,1
1,0,10,0,0
7,0,275,0,1
2,0,21,0,0
2,0,14,0,0
3,0,33,0,1
1,0,32,0,1
4,0,55,0,0
2,1,18,0,0
2,0,54,0,1
2,1,16,0,0
2,0,22,0,0
2,2,32,0,1
4,1,50,0,1
3,0,23,0,1
2,6,595,0,1
1,0,39,0,1
3,0,42,0,1
2,0,34,0,0
2,0,50,0,1
2,0,18,0,0
2,0,19,0,1
5,0,39,0,1
3,0,22,0,0
1,0,24,0,1
2,0,20,0,0
1,0,15,0,1
2,0,13,0,0
5,4,129,1,1
2,0,74,0,1
2,1,16,0,0
1,0,13,0,1
2,0,46,0,1
2,0,43,0,1
2,1,29,0,1
2,0,20,0,0
2,0,18,0,0
2,0,33,0,1
1,0,29,0,0
4,0,85,0,1
2,0,23,0,1
3,0,23,0,1
2,0,37,0,1
2,0,14,0,0
3,1,76,0,1
3,0,47,0,1
2,0,19,0,0
2,0,15,0,0
2,0,41,0,1
1,3,57,0,1
2,0,18,0,0
4,1,41,0,1
2,0,49,0,1
2,0,17,0,1
2,0,19,0,0
2,0,11,0,0
2,0,15,0,0
1,0,11,0,1
2,0,50,0,1
2,1,29,0,0
2,0,11,0,0
3,0,16,0,0
3,0,40,0,1
2,0,18,0,1
2,1,55,0,1
2,0,13,0,0
3,0,34,0,0
2,0,15,0,0
1,1,88,0,1
1,0,27,0,1
2,1,39,0,1
3,0,31,0,0
1,0,14,0,0
4,0,29,0,0
3,0,18,0,0
3,7,71,0,0
1,0,12,0,0
3,0,16,0,0
1,1,13,0,1
3,1,17,0,0
6,1,70,1,1
3,0,29,0,0
4,0,44,0,1
2,0,46,0,1
3,0,14,0,0
2,0,21,0,0
2,0,16,0,0
1,0,32,0,0
2,1,37,0,0
2,0,16,0,1
2,0,16,0,0
5,0,48,0,1
2,0,17,0,0
2,0,21,0,0
1,0,49,0,1
4,1,58,1,1
1,0,15,0,0
1,0,28,0,1
2,0,20,0,1
1,0,10,0,1
1,0,78,0,1
2,0,35,0,0
5,1,201,0,1
2,0,32,0,1
1,0,17,0,1
6,3,102,1,1
4,0,19,0,0
2,0,28,0,0
2,0,84,0,1
1,0,15,0,1
2,0,22,0,0
2,0,15,0,0
4,0,38,0,0
4,0,20,0,0
4,0,33,0,0
5,1,85,0,1
2,0,23,0,0
2,0,23,0,1
2,2,116,0,1
3,0,63,0,0
1,1,83,0,1
2,1,46,0,1
1,0,10,0,1
4,0,23,0,0
2,0,29,0,1
3,0,29,0,1
1,0,6,0,0
1,0,11,0,0
5,0,120,1,1
2,0,64,0,1
2,0,19,0,0
2,0,34,0,0
2,0,37,0,1
1,0,33,0,1
2,0,20,0,1
1,0,15,0,0
2,1,37,1,1
2,0,17,0,0
1,1,14,0,0
2,0,13,0,0
2,0,19,0,0
2,1,97,0,1
2,0,20,0,0
5,0,61,0,1
1,0,40,0,1
3,1,66,0,1
3,2,75,0,1
2,0,15,0,0
2,0,16,0,0
2,0,66,0,1
4,0,22,0,0
1,0,11,0,0
2,1,14,0,0
2,1,54,0,1
2,0,16,0,0
2,0,25,0,0
2,0,40,0,1
1,0,9,0,0
2,0,15,0,0
1,0,23,0,1
1,0,11,0,0
2,0,21,0,0
2,0,38,0,1
1,0,7,0,0
2,0,30,0,0
3,0,83,0,1
1,0,13,0,0
2,0,15,0,0
2,8,110,0,1
2,0,15,0,0
1,0,8,0,0
2,0,14,0,0
5,0,32,0,0
2,1,35,0,1
2,0,13,0,0
3,3,64,0,1
2,0,53,0,1
2,0,63,0,1
2,0,15,0,0
2,0,17,0,0
1,0,58,0,1
1,0,13,0,0
1,0,12,0,1
2,0,31,0,1
2,0,22,0,0
2,0,17,0,0
3,0,26,0,1
1,0,69,0,1
2,1,64,0,1
2,1,19,0,0
3,0,18,0,0
2,0,18,0,0
2,0,20,0,0
2,1,239,0,1
2,0,21,0,0
3,0,99,0,1
2,1,45,0,1
2,0,216,0,1
2,0,18,0,0
1,0,17,0,0
3,0,19,0,0
2,0,15,0,0
2,0,53,0,1
2,0,47,0,1
3,0,26,0,0
1,0,21,0,0
3,1,212,0,1
1,0,29,0,1
2,0,52,0,1
2,0,20,0,0
1,0,19,0,1
2,0,51,0,1
2,1,53,0,1
2,0,36,0,1
2,0,18,0,0
3,0,16,0,0
3,0,42,0,1
2,0,46,0,0
3,0,54,1,1
1,0,23,0,0
2,0,25,0,1
1,1,13,0,1
2,0,24,0,1
2,0,49,0,0
1,0,54,0,1
2,3,64,0,1
3,10,531,1,1
1,0,21,0,0
2,8,58,0,0
1,1,41,0,1
3,0,25,0,0
1,0,18,0,0
2,1,109,0,1
2,0,16,0,0
2,0,15,0,0
2,0,20,0,1
1,0,37,0,1
1,0,33,0,1
3,1,58,0,1
2,0,16,0,0
3,3,110,0,1
2,0,11,0,0
2,0,15,0,0
3,0,51,0,1
2,0,30,0,1
3,1,50,0,1
2,0,44,0,1
2,0,21,0,0
2,0,13,0,0
2,2,32,0,0
4,0,33,0,0
2,1,63,0,1
4,0,22,0,0
2,0,47,0,1
2,0,33,0,0
3,1,84,1,1
2,0,82,0,1
2,0,16,0,0
3,1,42,0,1
2,0,19,0,0
2,0,22,0,0
5,2,172,0,1
2,1,30,0,1
2,0,23,0,0
2,0,22,0,0
2,1,29,0,1
1,0,24,0,0
2,1,34,0,1
2,0,17,0,0
2,0,25,0,0
3,1,114,0,1
3,0,75,0,1
5,1,178,1,1
2,3,203,0,1
2,0,31,0,0
2,0,15,0,1
4,0,23,0,0
2,0,38,0,1
1,1,38,0,1
2,10,109,0,0
3,1,62,0,0
1,0,8,0,0
2,0,46,0,0
2,0,15,0,0
1,0,16,0,0
1,0,10,0,1
2,0,53,0,0
2,0,14,0,0
3,1,41,0,1
3,0,26,0,0
1,0,27,0,0
4,2,117,0,1
1,1,63,0,1
4,0,21,0,0
2,0,23,0,0
1,0,11,0,0
2,0,13,0,0
2,0,51,0,1
2,0,25,0,1
5,0,30,0,0
1,0,20,0,0
3,0,15,0,0
2,0,23,0,0
1,0,22,0,0
1,0,12,0,0
1,0,8,0,0
3,2,64,1,1
2,0,40,0,1
1,1,72,0,1
5,3,50,0,1
1,0,36,0,1
1,0,14,0,0
2,0,17,0,0
2,0,13,0,0
3,0,21,0,1
1,0,10,0,0
2,0,18,0,0
1,0,46,0,1
1,2,39,0,1
7,0,91,0,0
1,0,14,0,0
2,0,16,0,0
4,1,91,1,1
5,0,62,1,1
2,0,11,0,0
14,0,246,0,1
1,0,27,0,0
2,2,34,0,1
1,0,16,0,0
1,0,11,0,0
3,0,82,1,1
4,0,30,0,0
2,0,31,0,1
2,1,36,0,1
3,0,57,0,1
2,0,54,0,0
2,0,73,0,1
5,1,148,0,1
1,1,45,0,1
1,0,8,0,0
1,0,10,0,0
3,0,14,0,0
3,0,14,0,0
2,0,22,0,0
2,0,19,0,0
4,0,18,0,0
2,0,18,0,0
2,0,47,0,0
2,0,74,0,1
2,0,17,0,0
1,1,13,0,1
2,1,40,0,1
3,0,71,0,1
2,0,27,0,0
3,0,28,0,0
1,1,45,0,1
2,0,83,0,0
2,0,19,0,0
2,0,17,0,0
2,0,16,0,0
2,0,21,0,0
2,0,19,0,0
2,3,96,0,1
2,0,20,0,0
2,0,21,0,0
2,0,36,0,1
3,0,37,0,0
4,0,23,0,0
2,0,30,0,1
2,1,68,0,1
2,1,56,0,1
2,0,18,0,0
3,0,111,0,1
1,0,25,0,0
4,1,45,0,1
5,2,129,0,1
2,0,229,0,1
4,0,24,0,0
1,0,15,0,0
3,1,49,0,1
1,0,7,0,0
1,1,83,0,1
1,1,15,0,1
1,0,20,0,1
3,0,34,0,0
2,0,45,0,1
3,0,54,0,0
2,0,17,0,0
2,2,36,0,1
2,0,25,0,0
2,0,16,0,0
2,0,29,0,0
2,0,12,0,0
1,0,25,0,0
2,0,15,0,0
2,0,33,0,1
2,0,32,0,0
2,0,17,0,0
2,0,18,0,0
1,0,19,0,0
2,0,37,0,1
2,1,243,0,1
2,0,19,0,0
1,0,35,0,1
3,0,13,0,0
2,2,76,0,1
2,0,52,0,1
2,0,18,0,0
2,0,15,0,0
1,0,34,0,1
2,0,46,0,1
2,0,15,0,1
4,2,141,1,1
2,0,22,0,0
3,2,47,0,0
2,0,22,0,0
3,8,111,0,0
2,0,16,0,0
1,0,67,0,1
1,0,19,0,1
2,0,13,0,0
2,0,13,0,0
2,0,23,0,0
3,1,65,0,1
2,0,32,0,0
2,0,18,0,0
1,1,18,0,0
2,2,21,0,0
2,0,32,0,0
1,0,13,0,0
2,0,56,0,1
1,0,58,0,1
2,0,23,0,0
2,0,27,0,0
1,1,18,0,0
1,0,16,0,0
6,2,115,0,1
2,0,17,0,0
1,0,30,0,1
3,2,170,0,1
2,0,22,0,0
2,1,25,0,0
3,0,25,0,0
4,0,25,0,0
2,0,14,0,0
7,0,80,0,1
3,1,33,0,1
2,1,64,0,1
2,5,44,0,1
3,0,32,0,1
1,0,12,0,0
2,0,19,0,0
2,0,23,0,0
3,0,16,0,0
1,0,26,0,0
2,0,55,0,1
2,0,34,0,1
2,0,30,0,0
1,1,25,0,1
2,0,59,1,1
2,0,52,0,1
1,0,15,0,1
3,1,51,0,1
3,1,61,0,1
1,0,14,0,1
1,0,26,0,0
1,0,22,0,0
3,1,61,0,1
2,0,21,0,0
1,0,12,0,1
2,0,19,0,0
1,0,62,0,1
1,0,13,0,0
2,0,20,0,0
2,0,19,0,0
1,0,20,0,1
1,0,40,0,1
4,0,59,0,1
8,9,161,0,1
2,0,25,0,1
2,5,68,0,0
1,0,32,0,1
2,0,27,0,0
2,1,61,0,1
2,0,228,0,1
14,0,283,1,1
2,0,23,0,0
3,0,14,0,0
2,0,20,0,0
2,0,18,0,0
2,0,48,0,1
1,1,16,0,1
2,1,34,0,1
2,0,18,0,0
1,1,56,0,1
2,0,60,0,1
3,0,57,0,1
3,2,69,0,1
2,0,21,0,0
1,1,13,0,1
3,0,29,0,0
1,0,61,0,1
2,4,44,0,1
2,0,20,0,0
2,0,18,0,0
3,0,28,0,1
4,0,90,0,1
2,0,13,0,0
2,0,17,0,0
3,0,16,0,1
4,0,131,0,1
3,0,50,1,1
2,0,24,0,0
1,6,70,1,1
1,0,12,0,1
2,2,95,0,1
2,0,32,0,1
2,0,15,0,0
2,0,20,0,0
1,1,31,0,1
2,1,76,0,1
2,0,18,0,1
2,0,56,0,1
2,0,21,0,1
2,0,21,0,1
3,0,172,0,1
1,0,6,0,0
2,0,35,0,0
1,0,9,0,0
2,0,30,0,0
2,1,17,0,0
3,0,50,0,1
2,0,16,0,0
5,0,79,1,1
7,0,107,1,1
2,0,17,0,0
1,1,40,0,1
2,0,83,0,1
2,0,41,0,1
2,1,38,0,1
3,1,94,1,1
3,0,15,0,0
2,0,24,0,1
1,4,112,0,1
2,0,47,0,0
3,0,35,0,0
1,0,38,0,1
2,0,21,0,0
1,1,42,0,1
2,0,15,0,1
3,0,29,0,0
2,1,32,0,1
3,0,46,0,1
2,0,20,0,0
2,1,32,0,1
3,0,148,0,1
2,0,24,0,1
2,0,74,0,1
1,0,61,0,1
3,0,57,1,1
2,0,29,0,1
1,1,74,0,1
2,0,21,0,0
2,1,74,0,1
2,0,18,0,0
2,0,17,0,0
4,1,203,0,1
2,0,39,0,1
2,0,23,0,0
1,0,11,0,1
2,0,26,0,0
1,0,78,0,1
16,0,412,0,1
2,0,67,0,1
2,0,15,0,0
2,0,37,0,0
2,0,19,0,0
3,0,16,0,0
1,0,24,0,1
2,0,13,0,0
6,0,144,0,1
2,0,40,0,1
1,0,22,0,0
2,1,50,0,1
2,0,67,0,1
2,1,73,0,1
1,0,19,0,0
2,0,58,0,0
3,0,37,0,1
3,0,31,0,0
2,0,17,0,0
4,1,63,0,1
11,1,280,0,1
2,0,120,0,0
2,0,11,0,0
15,0,250,0,1
1,0,6,0,0
2,0,24,0,1
1,0,15,0,1
2,0,18,0,0
3,0,37,0,1
2,0,187,0,1
3,0,42,0,1
2,0,17,0,0
4,0,24,0,0
1,0,144,0,1
2,0,12,0,0
1,0,20,0,1
2,0,37,0,0
2,0,21,0,1
3,1,75,0,1
2,1,22,0,0
2,2,71,0,1
3,0,27,0,0
1,0,55,0,1
2,0,36,0,1
4,0,21,0,0
2,0,15,0,0
2,0,67,0,1
1,1,24,0,1
2,2,176,0,1
2,0,19,0,0
2,0,16,0,0
2,2,21,0,0
4,0,55,0,1
1,0,11,0,1
